image_name,x1,x2,y1,y2
,111.44912,530.73627,98.417206,379.79324
,75.81849,558.596,96.23582,381.47125
,21.67676,600.92957,92.92112,384.02097
,92.26084,545.7397,97.242455,380.6969
,94.468895,544.0132,97.37764,380.59293
,198.28154,462.82736,97.33288,379.3824
,21.67676,600.92957,92.92112,384.02097
,62.870968,568.7197,95.44313,382.08096
,21.67676,600.92957,92.92112,384.02097
,263.54327,411.801,102.200226,375.80792
,21.67676,600.92957,92.92112,384.02097
,208.12254,455.13388,98.462204,378.61618
,43.3116,584.01324,94.24566,383.0021
,101.31395,538.661,97.79671,380.27054
,172.59369,482.91568,97.03946,379.85693
,114.35366,528.4652,98.59503,379.6565
,136.86125,510.86188,97.93684,379.76672
,190.79343,468.69238,101.340454,377.16837
,21.67676,600.92957,92.92112,384.02097
,130.27815,516.0138,99.56998,378.90652
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,134.75697,512.50854,98.37201,379.5417
,80.784,554.71344,96.53981,381.2374
,76.00849,558.44745,96.247444,381.46228
,21.67676,600.92957,92.92112,384.02097
,74.45624,559.66113,96.15241,381.5354
,83.99429,552.2033,96.73636,381.0862
,261.5793,413.33395,100.91164,376.57187
,57.233402,573.12775,95.09799,382.34647
,21.67676,600.92957,92.92112,384.02097
,90.109535,547.4218,97.11074,380.79822
,42.363598,584.7545,94.18762,383.04675
,87.6223,549.3666,96.95847,380.91534
,40.312725,586.3581,94.06206,383.1433
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,220.4676,445.48578,101.26139,376.86044
,79.93484,555.37744,96.48782,381.27737
,84.914925,551.48346,96.79272,381.04285
,42.278194,584.8212,94.18239,383.05078
,230.9676,437.27167,100.03872,377.43808
,52.899254,576.51666,94.83264,382.5506
,156.84923,495.22696,96.37174,380.42816
,88.626396,548.5814,97.01995,380.86804
,71.15212,562.2446,95.95013,381.69098
,231.0068,437.24084,99.982574,377.46988
,21.67676,600.92957,92.92112,384.02097
,69.44037,563.58307,95.84532,381.7716
,63.442677,568.2727,95.478134,382.05405
,21.67676,600.92957,92.92112,384.02097
,80.485176,554.9471,96.52152,381.25146
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,133.81854,513.2453,99.66372,378.8105
,21.67676,600.92957,92.92112,384.02097
,81.49961,554.15393,96.58362,381.20367
,21.67676,600.92957,92.92112,384.02097
,59.746616,571.16266,95.251854,382.22812
,234.96672,434.14395,99.94061,377.44684
,228.70538,439.04102,100.13052,377.4123
,181.54619,475.91568,97.57252,379.44397
,194.33798,465.91605,99.404854,378.23856
,87.77762,549.2451,96.96798,380.90805
,228.45454,439.23166,97.692215,378.81656
,21.67676,600.92957,92.92112,384.02097
,166.58084,487.61615,96.230064,380.39374
,57.586,572.85205,95.119576,382.3299
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,140.51315,508.00757,98.64182,379.31805
,51.86045,577.32886,94.76904,382.59952
,88.855865,548.40204,97.034,380.85727
,21.67676,600.92957,92.92112,384.02097
,201.02881,460.68024,97.91915,379.01276
,109.95481,531.9047,98.32573,379.86365
,90.499,547.11725,97.13459,380.77988
,21.67676,600.92957,92.92112,384.02097
,126.33999,519.0931,99.328865,379.09198
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,65.5252,566.64435,95.60563,381.956
,57.22131,573.1372,95.097244,382.34705
,86.4025,550.3203,96.8838,380.9728
,21.67676,600.92957,92.92112,384.02097
,81.66899,554.0215,96.593994,381.19574
,71.70928,561.809,95.98424,381.66476
,76.96349,557.70074,96.30591,381.41733
,21.67676,600.92957,92.92112,384.02097
,220.95872,445.10107,100.984146,377.01395
,92.78792,545.3276,97.27473,380.67206
,91.4717,546.35675,97.194145,380.73407
,36.685158,589.19446,93.839966,383.31418
,47.43917,580.7859,94.49836,382.8077
,191.31348,468.2809,99.202835,378.39072
,183.68141,474.2397,94.83364,380.9926
,21.67676,600.92957,92.92112,384.02097
,202.7215,459.3509,95.45085,380.41113
,136.62329,511.05252,99.958435,378.60773
,21.67676,600.92957,92.92112,384.02097
,120.27601,523.83453,98.95761,379.37756
,231.7187,436.6846,100.20163,377.3355
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,123.693726,521.1622,99.166855,379.2166
,115.51224,527.5593,98.66596,379.60193
,138.86923,509.29163,97.94985,379.73532
,177.29967,479.24756,102.44875,376.6921
,202.61024,459.4451,98.63614,378.58185
,21.67676,600.92957,92.92112,384.02097
,205.46066,457.217,99.10037,378.28113
,200.31564,461.2345,96.37869,379.9066
,21.67676,600.92957,92.92112,384.02097
,257.71738,416.3566,101.97558,376.0064
,149.11252,501.28378,99.19679,378.8967
,79.201836,555.95056,96.44295,381.3119
,50.220524,578.61115,94.66864,382.67676
,167.82452,486.64148,95.31751,380.90335
,21.67676,600.92957,92.92112,384.02097
,90.42209,547.1774,97.12988,380.78348
,85.6215,550.931,96.835976,381.00958
,149.37428,501.07224,96.16366,380.63678
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,233.45818,435.32498,100.51056,377.13727
,179.8784,477.2177,96.59479,380.02573
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,63.531418,568.2033,95.48357,382.0499
,96.0708,542.7607,97.47571,380.5175
,21.67676,600.92957,92.92112,384.02097
,28.709291,595.43085,93.35167,383.6898
,21.67676,600.92957,92.92112,384.02097
,102.638725,537.6252,97.877815,380.20816
,231.42744,436.91086,99.51513,377.73352
,66.708725,565.719,95.67809,381.90027
,214.18799,450.39072,98.58323,378.4744
,21.67676,600.92957,92.92112,384.02097
,75.12926,559.1349,96.19362,381.5037
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,115.84756,527.2972,98.68649,379.58612
,119.89466,524.13275,98.934265,379.39554
,153.22395,498.06302,96.778656,380.2375
,70.489525,562.7627,95.90956,381.7222
,70.459915,562.7859,95.90775,381.7236
,223.7584,442.9057,98.33416,378.50357
,81.416306,554.21906,96.57852,381.2076
,102.33192,537.86505,97.85903,380.2226
,21.67676,600.92957,92.92112,384.02097
,231.00961,437.24127,101.149925,376.79895
,69.76359,563.3303,95.86512,381.7564
,139.74799,508.6093,100.14974,378.46057
,21.67676,600.92957,92.92112,384.02097
,72.25024,561.38605,96.01736,381.63928
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,215.24324,449.56363,97.78123,378.92273
,163.8951,489.71674,96.327736,380.36957
,174.09015,481.74197,95.52344,380.71042
,63.7484,568.0336,95.49685,382.03967
,21.67676,600.92957,92.92112,384.02097
,121.08972,523.1983,99.00743,379.33923
,89.98697,547.51764,97.10324,380.804
,211.28964,452.65802,98.88748,378.33405
,100.14042,539.5786,97.72487,380.32584
,68.0553,564.6661,95.76054,381.83685
,21.67676,600.92957,92.92112,384.02097
,207.62321,455.5329,102.276344,376.43008
,93.97833,544.3968,97.3476,380.61603
,21.67676,600.92957,92.92112,384.02097
,61.908146,569.47253,95.384186,382.12634
,207.56606,455.57108,99.36725,378.10266
,258.15082,416.01672,101.59363,376.22073
,180.31502,476.87802,97.37576,379.57172
,230.53316,437.61282,100.664314,377.0837
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,207.06567,455.95868,97.70905,379.0616
,209.4297,454.11536,100.12968,377.6423
,121.62302,522.7813,99.040085,379.31415
,101.39971,538.59393,97.801956,380.2665
,21.67676,600.92957,92.92112,384.02097
,185.40778,472.89322,96.448845,380.04376
,21.67676,600.92957,92.92112,384.02097
,67.010925,565.48267,95.69659,381.88602
,95.77511,542.9919,97.4576,380.5314
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,247.1264,424.63745,101.22266,376.56525
,70.120895,563.05096,95.88699,381.73953
,44.131596,583.3721,94.29586,382.9635
,115.259544,527.75696,98.65049,379.61383
,88.86007,548.39874,97.034256,380.85706
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,65.0678,567.00195,95.57763,381.9775
,117.33378,526.1351,98.77749,379.51614
,75.999245,558.45465,96.24688,381.46274
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,195.64351,464.89566,99.64878,378.08282
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,74.47558,559.646,96.153595,381.5345
,118.09139,525.5427,98.82387,379.48044
,244.31943,426.83264,101.23944,376.58902
,81.79971,553.91925,96.602,381.18958
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,111.68273,530.55365,98.43152,379.78226
,216.75613,448.38132,98.13343,378.7023
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,125.383156,519.84125,99.27029,379.13705
,21.67676,600.92957,92.92112,384.02097
,180.69737,476.5904,102.443665,376.65457
,193.50728,466.57217,102.26859,376.60263
,185.35928,472.93414,97.78934,379.27396
,87.324715,549.59924,96.940254,380.92938
,138.94472,509.2364,99.636215,378.76526
,36.247147,589.537,93.81315,383.3348
,146.81401,503.0818,99.4303,378.7899
,193.50992,466.55997,97.762856,379.1921
,248.23227,423.77292,101.34459,376.482
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,127.19527,518.4244,99.38123,379.0517
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,168.12799,486.4178,101.37751,377.417
,116.57922,526.7251,98.73129,379.55167
,85.99811,550.63654,96.85904,380.99185
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,136.19734,511.3856,99.93236,378.62778
,78.88336,556.1996,96.423454,381.32687
,85.48879,551.0347,96.82785,381.01584
,120.36016,523.76874,98.96277,379.3736
,82.26664,553.5542,96.630585,381.16757
,145.14215,504.38986,99.6869,378.66232
,248.17493,423.8131,99.2774,377.67072
,119.20994,524.6681,98.89235,379.42776
,204.51527,457.95178,97.064766,379.46228
,78.78992,556.27264,96.41773,381.3313
,250.07774,422.3304,101.664955,376.2759
,21.67676,600.92957,92.92112,384.02097
,189.96187,469.33762,99.08135,378.4766
,164.8412,488.97714,96.46197,380.28116
,129.22621,516.8363,99.50557,378.95605
,54.385178,575.35474,94.92361,382.48062
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,96.36662,542.52936,97.49382,380.50354
,21.67676,600.92957,92.92112,384.02097
,66.691124,565.7327,95.67701,381.9011
,21.67676,600.92957,92.92112,384.02097
,83.22326,552.80615,96.68915,381.12253
,21.67676,600.92957,92.92112,384.02097
,109.30619,532.41187,98.28601,379.89417
,117.24992,526.2006,98.772354,379.52008
,217.48138,447.8172,99.50469,377.90558
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,171.78622,483.54492,96.054886,380.43237
,21.67676,600.92957,92.92112,384.02097
,21.67676,600.92957,92.92112,384.02097
,69.27566,563.71185,95.83525,381.77936
,115.416336,527.63434,98.66009,379.6064
,75.2709,559.0242,96.202286,381.49704
,21.67676,600.92957,92.92112,384.02097
,236.44061,432.9937,101.02423,376.80652
,21.67676,600.92957,92.92112,384.02097
